CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
7709,Female,70,64,96
7710,Male,56,150,4
7711,Male,20,138,32
7712,Male,19,76,19
7713,Male,23,90,3
7714,Female,38,137,92
7715,Female,26,104,61
7716,Male,27,43,38
7717,Female,53,116,6
7718,Female,20,115,56
7719,Female,58,124,40
7720,Female,41,123,81
7721,Female,39,43,69
7722,Female,66,73,83
7723,Male,31,84,42
7724,Male,59,110,99
7725,Male,62,58,86
7726,Male,61,98,88
7727,Male,44,135,74
7728,Female,50,71,2
7729,Male,39,131,28
7730,Male,46,78,17
7731,Female,36,113,70
7732,Female,36,52,69
7733,Male,23,41,39
7734,Female,62,31,7
7735,Female,36,77,32
7736,Female,30,25,4
7737,Female,43,78,21
7738,Male,39,53,32
7739,Female,38,144,82
7740,Male,53,129,97
7741,Male,19,59,14
7742,Female,64,102,70
7743,Female,61,94,75
7744,Female,47,23,46
7745,Male,44,119,20
7746,Female,24,139,93
7747,Female,37,92,58
7748,Female,67,59,99
7749,Female,48,122,80
7750,Female,40,113,48
7751,Male,30,41,7
7752,Female,34,54,40
7753,Female,21,40,59
7754,Female,31,97,36
7755,Male,37,40,44
7756,Female,30,84,31
7757,Male,20,81,42
7758,Male,43,20,44
7759,Female,43,42,43
7760,Female,35,27,43
7761,Female,49,77,47
7762,Male,31,27,6
7763,Male,64,143,93
7764,Male,20,54,91
7765,Male,18,45,66
7766,Male,43,31,86
7767,Male,41,123,9
7768,Female,66,78,11
7769,Female,52,71,80
7770,Male,31,39,77
7771,Female,20,136,18
7772,Female,30,92,25
7773,Male,64,71,97
7774,Male,67,85,74
7775,Female,31,102,58
7776,Male,38,127,30
7777,Male,43,114,1
7778,Female,20,61,63
7779,Male,68,130,97
7780,Female,57,145,79
7781,Female,21,104,29
7782,Female,53,125,66
7783,Female,68,104,75
7784,Female,60,143,53
7785,Male,18,149,98
7786,Male,57,26,19
7787,Male,64,120,66
7788,Male,50,136,84
7789,Female,24,67,52
7790,Female,70,114,31
7791,Male,69,51,60
7792,Female,69,133,68
7793,Male,28,73,93
7794,Male,44,68,30
7795,Male,31,15,13
7796,Female,39,42,15
7797,Female,33,126,20
7798,Female,63,30,34
7799,Female,29,42,92
7800,Male,66,126,20
7801,Female,63,143,50
7802,Female,27,130,89
7803,Female,41,112,27
7804,Male,63,84,30
7805,Male,35,106,56
7806,Female,39,17,84
7807,Female,26,95,65
7808,Female,34,58,99
7809,Female,55,38,55
7810,Male,57,113,24
7811,Female,30,126,25
7812,Female,67,137,53
7813,Female,54,126,76
7814,Male,23,144,11
7815,Male,38,82,94
7816,Female,68,105,60
7817,Female,53,74,77
7818,Female,24,146,47
7819,Female,53,138,25
7820,Female,42,110,25
7821,Male,28,143,17
7822,Male,61,47,12
7823,Male,31,44,52
7824,Female,62,19,11
7825,Male,46,132,10
7826,Male,27,52,81
7827,Male,67,31,60
7828,Female,65,123,54
7829,Female,22,54,80
7830,Male,25,125,63
7831,Female,63,142,20
7832,Male,22,109,5
7833,Male,41,43,41
7834,Male,57,87,63
7835,Male,43,35,56
7836,Female,23,74,32
7837,Female,33,112,27
7838,Female,53,89,68
7839,Female,29,133,48
7840,Male,28,127,7
7841,Female,20,128,46
7842,Male,61,117,78
7843,Female,54,94,88
7844,Female,23,77,18
7845,Female,36,71,38
7846,Male,35,43,65
7847,Male,33,143,17
7848,Male,40,138,90
7849,Male,60,73,86
7850,Female,54,100,82
7851,Male,26,85,38
7852,Male,20,103,92
7853,Female,25,112,85
7854,Female,55,58,63
7855,Male,21,130,97
7856,Female,29,89,94
7857,Male,61,37,42
7858,Female,48,59,8
7859,Male,42,106,30
7860,Male,70,27,64
7861,Male,33,48,9
7862,Male,59,84,97
7863,Male,31,122,57
7864,Female,30,147,59
7865,Male,58,140,93
7866,Male,24,35,95
7867,Male,29,145,67
7868,Male,54,37,75
7869,Male,67,33,5
7870,Female,21,64,95
7871,Female,19,34,84
7872,Male,52,130,4
7873,Female,61,106,8
7874,Male,20,107,42
7875,Female,21,97,35
7876,Female,55,67,13
7877,Male,29,137,5
7878,Female,36,99,40
7879,Female,27,96,19
7880,Male,18,23,82
7881,Male,34,18,97
7882,Female,33,39,4
7883,Female,26,48,59
7884,Female,70,87,18
7885,Male,26,96,24
7886,Female,26,18,93
7887,Female,29,21,31
7888,Female,58,29,58
7889,Male,32,52,28
7890,Male,19,105,9
7891,Male,28,66,45
7892,Male,28,95,90
7893,Female,25,114,49
7894,Male,49,21,2
7895,Female,23,121,6
7896,Female,70,59,29
7897,Female,37,73,26
7898,Female,56,136,28
7899,Male,52,35,7
7900,Male,25,17,34
7901,Male,67,16,56
7902,Male,66,43,10
7903,Male,60,51,57
7904,Female,51,59,47
7905,Male,70,134,86
7906,Male,36,60,27
7907,Male,24,67,39
7908,Male,48,59,22
7909,Female,35,46,19
7910,Female,57,32,100
7911,Female,31,27,9
7912,Female,56,146,19
7913,Female,70,37,2
7914,Male,53,76,92
7915,Female,34,68,61
7916,Female,54,83,59
7917,Female,61,28,86
7918,Male,26,112,70
7919,Male,37,42,71
7920,Female,62,109,70
7921,Male,45,85,33
7922,Male,67,81,78
7923,Female,37,114,65
7924,Male,58,75,25
7925,Male,53,117,70
7926,Male,70,133,28
7927,Female,44,31,18
7928,Female,25,63,63
7929,Female,49,92,91
7930,Male,18,60,49
7931,Female,34,107,66
7932,Male,26,135,40
7933,Male,37,27,85
7934,Male,62,59,87
7935,Female,49,31,66
7936,Female,19,61,80
7937,Female,49,76,4
7938,Female,62,57,34
7939,Male,26,82,5
7940,Female,47,138,98
7941,Male,37,123,22
7942,Female,55,42,20
7943,Female,18,108,47
7944,Female,22,132,77
7945,Male,52,105,34
7946,Male,53,98,44
7947,Male,18,47,6
7948,Male,31,39,56
7949,Male,26,33,29
7950,Female,47,120,97
7951,Male,41,47,53
7952,Male,21,81,1
7953,Male,67,56,59
7954,Male,31,109,48
7955,Female,42,61,7
7956,Male,21,49,86
7957,Female,42,131,32
7958,Female,27,90,78
7959,Female,52,142,61
7960,Male,24,69,57
7961,Female,59,112,51
7962,Male,30,122,88
7963,Male,21,63,19
7964,Male,67,127,27
7965,Male,60,148,63
7966,Male,53,84,60
7967,Female,31,100,61
7968,Female,35,150,61
7969,Male,25,53,87
7970,Female,49,145,45
7971,Male,44,24,21
7972,Female,59,17,44
7973,Female,54,60,93
7974,Female,40,81,1
7975,Female,24,111,95
7976,Female,29,33,91
7977,Male,42,76,44
7978,Male,20,112,100
7979,Female,43,71,62
7980,Male,21,109,61
7981,Female,59,121,91
7982,Male,53,102,79
7983,Female,32,129,89
7984,Female,49,133,79
7985,Female,46,66,83
7986,Male,27,55,50
7987,Male,38,62,75
7988,Female,33,105,41
7989,Female,64,53,33
7990,Male,36,27,87
7991,Male,46,146,12
7992,Male,69,110,2
7993,Male,68,123,21
7994,Male,35,118,14
7995,Female,61,112,34
7996,Male,33,57,79
7997,Female,18,102,85
7998,Female,65,107,64
7999,Male,19,140,23
8000,Male,32,123,85
8001,Female,56,61,50
8002,Male,45,106,14
8003,Female,18,55,85
8004,Male,22,17,76
8005,Male,59,135,46
8006,Male,39,91,5
8007,Female,70,109,66
8008,Male,53,27,22
8009,Female,63,119,70
8010,Male,30,32,2
8011,Female,18,51,29
8012,Male,33,69,61
8013,Female,58,66,100
8014,Female,39,50,71
8015,Female,49,128,16
8016,Female,33,66,64
8017,Female,68,33,97
8018,Female,32,106,97
8019,Male,63,62,14
8020,Female,69,115,43
8021,Female,59,113,76
8022,Female,70,61,43
8023,Male,29,81,70
8024,Male,18,45,55
8025,Male,70,90,76
8026,Female,34,22,31
8027,Male,58,58,76
8028,Male,68,49,74
8029,Female,67,28,40
8030,Female,45,124,27
8031,Male,24,18,52
8032,Female,26,126,7
8033,Female,39,83,46
8034,Female,43,63,100
8035,Female,70,69,33
8036,Male,29,95,91
8037,Female,24,129,8
8038,Male,63,89,5
8039,Male,64,112,61
8040,Male,32,141,72
8041,Male,55,125,60
8042,Female,38,115,85
8043,Female,31,128,24
8044,Female,19,43,7
8045,Male,25,76,61
8046,Male,62,67,83
8047,Male,23,131,95
8048,Female,54,105,36
8049,Male,54,120,27
8050,Female,50,100,29
8051,Female,58,142,87
8052,Female,23,114,20
8053,Female,69,108,70
8054,Male,43,90,76
8055,Female,56,17,76
8056,Male,58,95,3
8057,Female,54,119,39
8058,Male,31,46,99
8059,Male,54,22,83
8060,Female,25,101,45
8061,Female,56,44,68
8062,Female,30,88,31
8063,Male,30,137,38
8064,Female,57,135,97
8065,Female,60,52,6
8066,Male,45,129,8
8067,Female,35,123,28
8068,Male,36,92,15
8069,Female,55,50,95
8070,Male,49,104,8
8071,Male,39,54,54
8072,Female,19,88,6
8073,Male,30,60,29
8074,Female,40,121,34
8075,Female,42,114,7
8076,Male,45,75,40
8077,Female,28,17,74
8078,Male,50,96,13
8079,Male,41,21,62
8080,Male,19,45,86
8081,Male,47,79,85
8082,Male,34,109,65
8083,Male,57,78,41
8084,Male,51,91,42
8085,Male,55,17,66
8086,Female,39,107,93
8087,Female,22,49,11
8088,Male,65,29,50
8089,Female,57,35,71
8090,Female,68,76,35
8091,Female,33,97,94
8092,Female,30,18,80
8093,Female,43,81,79
8094,Female,48,108,20
8095,Male,69,72,28
8096,Female,56,144,37
8097,Female,65,39,3
8098,Female,40,25,93
8099,Female,65,15,59
8100,Male,29,62,73
8101,Male,31,127,27
8102,Male,35,95,32
8103,Male,44,44,48
8104,Female,45,128,46
8105,Male,35,33,95
8106,Male,33,124,47
8107,Male,69,48,90
8108,Male,33,46,40
8109,Female,30,90,3
8110,Male,46,140,75
8111,Female,26,148,29
8112,Male,43,100,91
8113,Female,45,89,58
8114,Female,58,149,50
8115,Male,30,59,10
8116,Male,53,79,61
8117,Male,26,108,99
8118,Male,64,33,61
8119,Female,31,133,23
8120,Female,68,61,6
8121,Male,29,60,75
8122,Male,70,43,60
8123,Female,49,114,27
8124,Male,55,79,55
8125,Female,20,142,31
8126,Male,69,65,30
8127,Female,33,36,67
8128,Female,37,124,13
8129,Female,49,85,59
8130,Female,40,47,54
8131,Female,34,141,21
8132,Male,33,123,43
8133,Female,55,114,11
8134,Male,25,58,67
8135,Female,36,21,38
8136,Female,47,142,95
8137,Male,51,105,24
8138,Male,31,144,51
8139,Male,39,31,76
8140,Male,61,79,61
8141,Female,34,124,46
8142,Male,32,44,43
8143,Female,67,106,27
8144,Male,65,89,85
8145,Male,49,119,89
8146,Female,30,45,30
8147,Female,38,111,94
8148,Male,66,65,63
8149,Female,57,72,10
8150,Female,50,48,3
8151,Female,44,35,77
8152,Female,52,51,60
8153,Female,33,78,27
8154,Female,45,138,82
8155,Female,51,115,45
8156,Female,64,133,62
8157,Male,18,99,24
8158,Female,58,92,46
8159,Male,65,118,78
8160,Female,48,86,44
8161,Female,53,117,63
8162,Female,61,91,4
8163,Female,50,124,16
8164,Male,50,33,51
8165,Male,56,144,74
8166,Female,35,148,91
8167,Male,40,147,48
8168,Female,40,76,65
8169,Female,32,117,69
8170,Male,43,114,77
8171,Male,47,66,45
8172,Female,42,63,3
8173,Female,62,114,17
8174,Male,33,140,83
8175,Female,56,132,37
8176,Male,65,68,5
8177,Female,62,133,47
8178,Female,31,147,44
8179,Male,34,112,88
8180,Male,29,50,33
8181,Male,46,95,21
8182,Female,49,99,67
8183,Female,41,97,68
8184,Female,69,77,32
8185,Female,30,81,24
8186,Male,37,17,35
8187,Female,32,56,18
8188,Female,70,38,67
8189,Female,21,58,54
8190,Male,51,143,26
8191,Female,45,129,60
8192,Female,67,50,88
8193,Male,19,52,65
8194,Female,64,96,51
8195,Female,47,43,98
8196,Male,43,55,60
8197,Female,68,102,59
8198,Female,64,62,76
8199,Female,43,128,17
8200,Male,37,36,85
8201,Female,59,113,21
8202,Female,45,31,67
8203,Male,37,100,28
8204,Male,28,147,89
8205,Female,27,75,44
8206,Female,40,103,70
8207,Female,54,148,62
8208,Female,58,95,42
8209,Male,69,109,94
8210,Female,36,73,96
8211,Male,62,68,22
8212,Male,35,140,38
8213,Female,66,62,14
8214,Female,44,82,98
8215,Male,23,121,26
8216,Male,27,92,40
8217,Female,19,91,54
8218,Male,41,41,13
8219,Female,55,102,94
8220,Female,45,86,19
8221,Male,45,61,42
8222,Male,70,117,41
8223,Female,62,35,50
8224,Male,67,129,3
8225,Female,56,71,31
8226,Female,19,119,76
8227,Female,63,109,15
8228,Male,22,124,54
8229,Female,67,41,53
8230,Female,28,142,45
8231,Female,27,90,38
8232,Female,60,49,78
8233,Female,19,112,99
8234,Female,32,50,80
8235,Female,56,80,50
8236,Female,58,70,24
8237,Female,54,108,17
8238,Female,24,120,18
8239,Female,37,98,42
8240,Male,51,150,17
8241,Female,52,32,16
8242,Female,51,139,85
8243,Female,70,16,88
8244,Male,39,90,98
8245,Female,48,40,52
8246,Male,40,61,36
8247,Female,36,44,91
8248,Female,21,70,39
8249,Male,41,133,81
8250,Female,37,146,25
8251,Male,56,144,42
8252,Male,45,35,21
8253,Female,56,82,68
8254,Female,34,140,89
8255,Female,36,57,59
8256,Female,65,114,30
8257,Male,52,137,57
8258,Male,49,107,33
8259,Female,64,143,90
8260,Male,63,130,89
8261,Male,64,129,53
8262,Female,63,133,16
8263,Male,56,107,49
8264,Male,52,23,88
8265,Female,47,87,5
8266,Male,34,40,77
8267,Female,59,120,94
8268,Male,64,82,60
8269,Female,46,124,71
8270,Male,23,145,81
8271,Male,34,39,55
8272,Female,34,35,91
8273,Female,31,68,35
8274,Female,41,15,69
8275,Female,67,142,42
8276,Male,54,15,69
8277,Male,57,149,24
8278,Male,56,24,71
8279,Female,49,54,71
8280,Male,53,59,55
8281,Male,67,101,14
8282,Female,54,41,55
8283,Female,65,64,15
8284,Male,31,75,5
8285,Female,44,27,4
8286,Male,36,99,30
8287,Male,48,98,84
8288,Female,63,34,53
8289,Male,26,45,90
8290,Female,55,22,73
8291,Female,34,38,30
8292,Male,36,47,86
8293,Male,61,56,94
8294,Male,21,108,84
8295,Female,65,51,92
8296,Male,28,48,61
8297,Female,39,67,71
8298,Female,21,110,68
8299,Male,34,119,92
8300,Female,25,62,55
8301,Male,63,54,99
8302,Male,51,102,97
8303,Male,28,57,71
8304,Male,48,31,73
8305,Male,28,116,98
8306,Male,55,125,42
8307,Male,70,84,98
8308,Female,38,74,77
8309,Male,63,91,29
8310,Female,47,49,35
8311,Female,27,30,45
8312,Female,43,52,74
8313,Male,44,46,94
8314,Female,25,21,90
8315,Female,56,60,99
8316,Male,25,32,92
8317,Male,25,85,29
8318,Female,51,54,70
8319,Male,33,102,3
8320,Male,58,92,93
8321,Male,30,19,57
8322,Male,40,100,66
8323,Female,29,36,22
8324,Male,44,88,27
8325,Male,39,104,22
8326,Male,49,93,74
8327,Female,66,133,49
8328,Female,44,143,83
8329,Male,19,92,24
8330,Male,62,50,27
8331,Female,50,109,36
8332,Male,43,42,17
8333,Male,45,112,56
8334,Female,36,49,10
8335,Male,60,76,54
8336,Male,22,101,81
8337,Female,50,122,74
8338,Female,37,139,74
8339,Male,47,93,38
8340,Female,62,139,81
8341,Male,25,75,90
8342,Male,55,40,90
8343,Male,34,71,98
8344,Female,61,146,4
8345,Female,18,56,50
8346,Male,20,36,91
8347,Male,63,104,61
8348,Female,43,72,21
8349,Female,48,21,36
8350,Female,25,150,46
8351,Male,60,65,95
8352,Female,63,104,71
8353,Female,25,122,44
8354,Male,52,23,64
8355,Male,56,52,98
8356,Male,45,125,18
8357,Female,68,27,88
8358,Male,21,21,13
8359,Male,33,81,13
8360,Male,30,55,25
8361,Male,37,30,5
8362,Female,68,58,39
8363,Male,22,64,29
8364,Female,54,148,57
8365,Female,37,32,46
8366,Female,41,65,33
8367,Male,53,17,88
8368,Female,51,103,10
8369,Male,62,68,58
8370,Male,65,63,25
8371,Male,51,42,74
8372,Female,36,52,39
8373,Male,34,42,16
8374,Male,22,46,60
8375,Male,42,55,28
8376,Female,35,50,76
8377,Female,70,117,44
8378,Female,67,50,58
8379,Male,25,121,32
8380,Female,44,140,63
8381,Male,32,101,93
8382,Male,62,80,45
8383,Female,30,84,53
8384,Male,33,93,61
8385,Female,39,107,50
8386,Male,37,106,27
8387,Female,30,36,26
8388,Male,37,34,3
8389,Male,19,47,90
8390,Male,52,149,39
8391,Male,64,104,65
8392,Male,36,64,35
8393,Female,62,24,53
8394,Male,54,93,91
8395,Female,23,51,46
8396,Female,31,73,68
8397,Female,21,102,83
8398,Male,39,118,22
8399,Male,68,77,60
8400,Male,56,35,6
8401,Female,53,118,52
8402,Male,51,93,73
8403,Male,44,51,75
8404,Female,24,59,86
8405,Female,20,57,73
8406,Female,64,130,29
8407,Female,50,99,43
8408,Female,19,98,74
8409,Female,59,17,34
8410,Male,33,118,31
8411,Female,42,101,86
8412,Male,32,125,46
8413,Male,41,101,4
8414,Male,32,105,2
8415,Female,48,49,5
8416,Male,31,110,46
8417,Female,31,100,79
8418,Female,23,150,19
8419,Male,31,130,38
8420,Female,34,106,59
8421,Male,35,16,79
8422,Male,37,138,72
8423,Female,68,18,20
8424,Male,34,123,76
8425,Male,33,125,68
8426,Male,57,48,53
8427,Female,56,101,55
8428,Male,69,27,39
8429,Female,49,21,36
8430,Female,61,46,58
8431,Male,26,37,15
8432,Male,44,61,1
8433,Female,63,43,95
8434,Female,69,37,9
8435,Male,50,52,23
8436,Male,27,141,52
8437,Female,34,58,26
8438,Female,66,19,60
8439,Female,66,54,18
8440,Female,53,92,97
8441,Female,34,120,78
8442,Male,35,144,58
8443,Female,69,63,65
8444,Female,40,137,77
8445,Male,51,49,79
8446,Male,25,120,69
8447,Female,30,86,14
8448,Female,40,123,78
8449,Male,37,139,46
8450,Female,39,85,69
8451,Female,64,53,75
8452,Male,69,105,32
8453,Female,40,51,51
8454,Male,58,95,69
8455,Male,52,146,100
8456,Male,20,37,15
8457,Male,51,19,53
8458,Female,50,124,71
8459,Male,63,32,69
8460,Female,34,41,94
8461,Female,62,38,15
8462,Female,36,43,30
8463,Female,47,137,78
8464,Female,40,142,24
8465,Male,32,126,88
8466,Male,31,131,35
8467,Male,19,146,69
8468,Male,56,47,12
8469,Female,66,56,84
8470,Male,35,139,46
8471,Female,23,18,69
8472,Female,49,34,36
8473,Male,38,82,85
8474,Male,57,72,48
8475,Male,45,94,67
8476,Male,44,148,93
8477,Female,19,109,54
8478,Female,50,18,89
8479,Male,33,58,91
8480,Female,56,139,36
8481,Female,39,56,52
8482,Female,60,43,22
8483,Male,64,58,38
8484,Female,30,69,99
8485,Male,19,94,62
8486,Male,31,147,65
8487,Female,55,127,3
8488,Female,58,35,88
8489,Male,45,92,8
8490,Female,24,44,39
8491,Female,35,37,18
8492,Male,58,19,3
8493,Male,53,77,18
8494,Male,58,73,80
8495,Male,53,96,96
8496,Female,61,66,1
8497,Female,21,79,26
8498,Male,47,53,52
8499,Male,41,17,12
8500,Male,37,85,38
8501,Female,63,29,85
8502,Male,48,86,41
8503,Female,41,84,53
8504,Male,24,18,13
8505,Male,43,108,76
8506,Male,30,48,13
8507,Female,25,138,18
8508,Female,22,148,19
8509,Female,61,50,19
8510,Male,30,113,70
8511,Female,46,94,48
8512,Female,37,80,71
8513,Male,31,150,71
8514,Male,49,105,28
8515,Female,67,94,92
8516,Female,44,73,19
8517,Female,42,24,80
8518,Female,69,21,81
8519,Male,21,126,86
8520,Male,38,90,83
8521,Male,35,26,48
8522,Female,56,93,29
8523,Female,32,60,48
8524,Male,70,46,19
8525,Male,55,129,99
8526,Female,65,128,47
8527,Female,69,140,89
8528,Male,41,104,60
8529,Male,25,75,48
8530,Male,45,75,20
8531,Female,38,116,19
8532,Female,33,128,42
8533,Female,33,106,77
8534,Female,52,143,76
8535,Female,34,121,49
8536,Female,26,63,15
8537,Male,52,39,60
8538,Male,69,30,68
8539,Female,46,122,79
8540,Male,56,58,81
8541,Female,35,97,27
8542,Male,29,61,75
8543,Female,36,138,55
8544,Male,65,94,87
8545,Male,39,90,15
8546,Female,66,34,52
8547,Female,69,26,31
8548,Male,32,126,90
8549,Male,18,74,7
8550,Female,19,89,13
8551,Male,25,124,54
8552,Female,39,48,13
8553,Female,42,50,20
8554,Male,19,42,98
8555,Female,68,53,10
8556,Male,26,91,52
8557,Male,26,118,37
8558,Female,30,105,52
8559,Male,23,129,27
8560,Female,47,16,34
8561,Female,32,131,100
8562,Female,68,96,62
8563,Male,70,104,16
8564,Female,32,56,59
8565,Male,67,45,21
8566,Female,24,75,16
8567,Female,28,116,81
8568,Female,57,70,79
8569,Male,55,97,13
8570,Male,57,142,33
8571,Female,19,28,54
8572,Female,68,28,69
8573,Male,65,64,27
8574,Male,56,115,52
8575,Male,27,82,65
8576,Female,61,85,44
8577,Male,34,25,30
8578,Female,24,28,23
8579,Male,57,120,79
8580,Female,56,118,100
8581,Female,21,145,83
8582,Female,52,142,94
8583,Male,68,22,16
8584,Male,64,33,55
8585,Male,53,126,18
8586,Female,48,72,90
8587,Female,42,39,17
8588,Male,58,59,75
8589,Female,30,116,52
8590,Female,35,62,45
8591,Female,38,64,56
8592,Male,65,95,93
8593,Female,18,58,54
8594,Male,53,73,9
8595,Male,67,117,17
8596,Male,25,92,27
8597,Male,69,32,37
8598,Male,65,130,22
8599,Female,38,120,72
8600,Male,60,25,67
8601,Male,69,76,38
8602,Male,70,62,99
8603,Female,70,108,96
8604,Female,38,101,72
8605,Female,44,64,44
8606,Female,36,74,91
8607,Male,40,73,96
8608,Male,68,29,36
8609,Female,67,43,98
8610,Female,68,54,25
8611,Female,60,45,95
8612,Female,52,87,42
8613,Male,57,25,13
8614,Female,69,95,56
8615,Female,68,76,79
8616,Female,59,150,51
8617,Female,65,65,50
8618,Female,22,71,77
8619,Female,69,146,52
8620,Female,58,38,33
8621,Male,25,55,95
8622,Male,28,63,25
8623,Male,33,50,58
8624,Male,56,24,40
8625,Male,64,92,87
8626,Male,41,149,38
8627,Female,38,100,3
8628,Female,69,74,16
8629,Male,40,110,2
8630,Female,66,22,23
8631,Male,55,149,98
8632,Female,64,121,30
8633,Female,25,72,10
8634,Female,24,95,65
8635,Female,19,100,22
8636,Female,47,48,52
8637,Female,30,98,56
8638,Male,40,131,33
8639,Male,46,36,89
8640,Female,55,29,86
8641,Male,54,147,80
8642,Female,37,116,30
8643,Male,50,19,82
8644,Female,46,37,24
8645,Male,67,97,5
8646,Female,32,28,53
8647,Male,40,24,55
8648,Female,59,45,23
8649,Male,20,141,91
8650,Female,54,51,76
8651,Female,46,45,10
8652,Female,62,113,98
8653,Male,25,49,33
8654,Male,39,125,80
8655,Male,70,82,93
8656,Female,46,131,62
8657,Male,19,140,82
8658,Female,58,20,27
8659,Male,66,133,7
8660,Male,67,44,100
8661,Male,62,83,27
8662,Male,18,122,74
8663,Female,61,49,10
8664,Male,37,117,75
8665,Male,69,58,57
8666,Female,38,43,30
8667,Female,54,20,3
8668,Male,25,41,29
8669,Male,44,42,14
8670,Female,64,147,77
8671,Female,52,70,83
8672,Female,23,126,25
8673,Male,62,68,10
8674,Male,61,94,79
8675,Male,36,119,92
8676,Female,35,32,49
8677,Female,18,57,38
8678,Female,42,103,71
8679,Male,44,88,14
8680,Female,24,24,30
8681,Male,61,148,40
8682,Female,59,103,12
8683,Male,46,146,92
8684,Male,48,48,14
8685,Female,61,97,1
8686,Male,60,146,68
8687,Female,53,112,49
8688,Male,36,45,18
8689,Female,23,94,36
8690,Female,42,74,64
8691,Male,48,16,96
8692,Female,26,50,28
8693,Male,37,139,92
8694,Female,27,117,32
8695,Female,54,130,72
8696,Female,44,115,25
8697,Female,30,60,47
8698,Male,58,94,20
8699,Female,19,121,33
8700,Female,67,58,30
8701,Male,38,63,37
8702,Male,50,102,80
8703,Male,41,72,53
8704,Male,70,105,89
8705,Male,61,149,74
8706,Male,59,108,69
8707,Female,51,92,8
8708,Male,26,136,97
8709,Female,19,90,1
8710,Male,47,67,95
8711,Female,39,37,7
8712,Female,63,91,62
8713,Female,28,87,87
8714,Male,60,102,58
8715,Male,34,117,88
8716,Male,53,108,78
8717,Male,30,74,87
8718,Female,24,24,73
8719,Male,33,116,8
8720,Female,50,72,64
8721,Female,62,23,8
8722,Male,18,27,3
8723,Male,28,145,58
8724,Male,23,87,32
8725,Female,37,130,68
8726,Male,52,139,49
8727,Female,61,125,38
8728,Male,54,85,2
8729,Female,58,103,9
8730,Male,43,34,46
8731,Male,29,95,65
8732,Female,47,104,49
8733,Male,45,33,75
8734,Male,44,126,29
8735,Male,59,145,90
8736,Male,36,121,91
8737,Male,22,135,29
8738,Male,22,106,33
8739,Male,58,94,28
8740,Female,44,45,95
8741,Female,45,67,83
8742,Male,43,127,26
8743,Male,44,48,29
8744,Male,69,45,11
8745,Female,66,20,96
8746,Female,59,41,85
8747,Male,38,21,34
8748,Female,18,63,86
8749,Male,45,110,48
8750,Male,65,74,27
8751,Male,32,47,72
8752,Male,34,61,40
8753,Female,43,133,31
8754,Female,37,41,65
8755,Male,42,36,39
8756,Female,30,61,98
8757,Female,50,107,24
8758,Male,42,16,92
8759,Female,25,61,68
8760,Male,22,41,82
8761,Male,23,41,93
8762,Male,40,89,23
8763,Male,69,24,61
8764,Female,47,135,27
8765,Male,31,47,16
8766,Female,40,140,45
8767,Male,28,22,27
8768,Male,48,149,73
8769,Female,23,85,5
8770,Male,28,149,59
8771,Female,30,55,72
8772,Female,29,132,82
8773,Male,19,69,35
8774,Male,70,21,70
8775,Male,52,98,87
8776,Male,53,92,46
8777,Male,34,67,90
8778,Male,45,28,56
8779,Female,45,127,24
8780,Female,39,71,10
8781,Male,55,105,79
8782,Female,24,60,38
8783,Female,32,105,84
8784,Male,49,147,93
8785,Male,28,116,70
8786,Female,41,120,48
8787,Male,20,142,9
8788,Female,47,46,50
8789,Male,23,20,69
8790,Female,19,88,48
8791,Female,31,149,39
8792,Female,58,43,83
8793,Female,35,48,5
8794,Male,68,21,84
8795,Male,61,95,11
8796,Female,48,91,60
8797,Female,30,72,27
8798,Male,43,99,93
8799,Male,61,87,7
8800,Female,29,59,60
8801,Female,35,61,50
8802,Female,26,91,67
8803,Female,66,87,69
8804,Female,38,130,55
8805,Male,65,44,77
8806,Female,66,85,16
8807,Male,70,117,12
8808,Male,57,147,27
8809,Male,60,118,33
8810,Female,41,136,79
8811,Male,51,143,85
8812,Male,25,45,81
8813,Male,61,123,55
8814,Male,70,86,52
8815,Female,50,141,37
8816,Female,40,99,15
8817,Male,30,29,84
8818,Male,70,70,83
8819,Female,66,41,65
8820,Female,31,16,68
8821,Female,31,88,3
8822,Male,33,78,72
8823,Female,66,19,5
8824,Male,55,105,9
8825,Male,56,82,1
8826,Female,43,95,30
8827,Male,43,99,71
8828,Female,18,37,86
8829,Male,49,111,20
8830,Female,32,138,93
8831,Male,69,51,27
8832,Male,38,44,89
8833,Female,35,131,99
8834,Female,47,23,91
8835,Female,30,146,63
8836,Female,41,80,75
8837,Male,47,134,81
8838,Female,19,138,31
8839,Female,36,58,82
8840,Male,64,123,19
8841,Female,61,51,93
8842,Female,64,81,79
8843,Male,42,74,62
8844,Female,67,50,7
8845,Female,31,63,37
8846,Female,23,121,71
8847,Female,29,22,86
8848,Female,37,55,76
8849,Female,40,115,8
8850,Male,47,127,57
8851,Female,47,123,82
8852,Male,55,100,28
8853,Male,47,92,82
8854,Male,58,69,95
8855,Male,47,124,17
8856,Female,53,79,87
8857,Female,66,78,11
8858,Female,51,132,15
8859,Male,33,56,30
8860,Female,41,131,95
8861,Female,31,64,6
8862,Female,43,62,12
8863,Male,25,87,87
8864,Male,31,150,61
8865,Female,48,149,36
8866,Male,19,120,35
8867,Male,65,22,67
8868,Female,21,124,92
8869,Male,18,45,79
8870,Male,37,26,77
8871,Female,31,141,63
